line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
997,200912,c236f47d4a4f38d17a45d30c5fa57159b002452add6c22dfa3632bc9d6e5b77b,Warning	Simulation second 3984.0: After 60.0 seconds of waiting for lane change the vehicle 16548 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 16548,lane_change_removal,3984.0,60.0,16548,1130,3,2,1999.9,inside,False,False
999,201340,ec290ade569c27338bcf9cbf82abbaca94f5350ed79a8102dc77a627c40e6906,Warning	Simulation second 3987.0: After 45.0 seconds of waiting for lane change the vehicle 21188 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21188,lane_change_removal,3987.0,45.0,21188,1124,1,66,2652.5,outside,False,True
1001,201769,6553ae4f0fecc01f4e3b37dc38b08bc078a694bb516b7bbe2bb418631a6709ec,Warning	Simulation second 3989.0: After 45.0 seconds of waiting for lane change the vehicle 17319 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 17319,lane_change_removal,3989.0,45.0,17319,1135,2,121,220.5,inside,False,False
1004,202422,b6e622fa6a4f75182b0bbd72847649361fb69cd9c60d5614e5e93129a4910663,Warning	Simulation second 4002.0: After 45.0 seconds of waiting for lane change the vehicle 25635 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 25635,lane_change_removal,4002.0,45.0,25635,1113,3,329,108.0,inside,False,False
1006,202875,68dd4de371a865cdfd711f2bdcebee8f671339fde7035ec1c9512926060fedfe,Warning	Simulation second 4006.0: After 45.0 seconds of waiting for lane change the vehicle 19850 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 19850,lane_change_removal,4006.0,45.0,19850,1113,3,329,103.0,inside,False,False
1010,203665,5b2e7dc0984018d1d529b17e5829cb520cc555cfc95148375b2512e9eb9c572a,Warning	Simulation second 4011.0: After 60.0 seconds of waiting for lane change the vehicle 16530 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 16530,lane_change_removal,4011.0,60.0,16530,1130,3,2,1994.9,inside,False,False
1014,204472,4ec1cc15ed24bf75378e93ed81bf64b9e72e16686e78beac2af6ec17ea38094f,Warning	Simulation second 4018.0: After 45.0 seconds of waiting for lane change the vehicle 24318 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 24318,lane_change_removal,4018.0,45.0,24318,1159,1,310,93.3,outside,False,False
1021,205914,e6ff93eda77049fe7b89f34a8317e94344e57234705ff39154e45dd4025b0932,Warning	Simulation second 4049.0: After 60.0 seconds of waiting for lane change the vehicle 13438 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 13438,lane_change_removal,4049.0,60.0,13438,1130,3,2,1999.9,inside,False,False
1027,207146,2e872c62b166a029a435a571a6d100b80ee5349fdc61cb95fd027ebb13c0aa1e,Warning	Simulation second 4069.0: After 45.0 seconds of waiting for lane change the vehicle 23594 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 23594,lane_change_removal,4069.0,45.0,23594,1159,1,310,93.3,outside,False,False
1029,207576,d31ff036b8210ca3f9b2c81a0f42e2724a59db754f968f73ff42761ff9b3961f,Warning	Simulation second 4073.0: After 45.0 seconds of waiting for lane change the vehicle 14662 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 14662,lane_change_removal,4073.0,45.0,14662,1119,1,40,1250.7,inside,False,False
1034,208627,6b035e66fd7c78653e21bb230143c4bebe9de8ca940a0c65c7400f9155473eca,Warning	Simulation second 4083.0: After 45.0 seconds of waiting for lane change the vehicle 26943 (on Static Vehicle Route 1123 - 1) was removed from link 52 at position 393.8.	Network object type: Vehicle	Network object keys: 26943,lane_change_removal,4083.0,45.0,26943,1123,1,52,393.8,inside,False,False
1041,210056,546fdc2983222b1bb79d79370af312df91e270d330a571536f424b6b20b2027d,Warning	Simulation second 4097.0: After 45.0 seconds of waiting for lane change the vehicle 13686 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 13686,lane_change_removal,4097.0,45.0,13686,1135,4,68,109.9,inside,False,False
1042,210308,e9a7a49f4754949b6747762879b6925753733d0607b20af736b24de8d3447f4b,Warning	Simulation second 4114.0: After 60.0 seconds of waiting for lane change the vehicle 17172 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 17172,lane_change_removal,4114.0,60.0,17172,1130,3,2,1994.9,inside,False,False
1044,210761,f9db082ebd91d32ae7452e0f177941546b9fb46d32f6e211977f6b054fef87d0,Warning	Simulation second 4119.0: After 45.0 seconds of waiting for lane change the vehicle 21530 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21530,lane_change_removal,4119.0,45.0,21530,1124,1,66,2652.5,outside,False,True
1045,211014,66336326d5170c58230cd336df3fe613ace01b11f94145f254235625e174614f,Warning	Simulation second 4121.0: After 45.0 seconds of waiting for lane change the vehicle 14816 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 14816,lane_change_removal,4121.0,45.0,14816,1119,1,40,1250.7,inside,False,False
1049,211802,ea35068db262d6d50ca5c1d553c1607272e0002f8d90ecd63bd970d0c5bd265e,Warning	Simulation second 4140.0: After 60.0 seconds of waiting for lane change the vehicle 13397 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 13397,lane_change_removal,4140.0,60.0,13397,1130,3,2,1999.9,inside,False,False
1053,212632,dc16475dc9f0ee8f54941ab9039f30aaf53a286bbfdc5e18924c98ab26cc12ca,Warning	Simulation second 4161.0: After 45.0 seconds of waiting for lane change the vehicle 26367 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26367,lane_change_removal,4161.0,45.0,26367,1159,1,310,85.8,outside,False,False
1055,213084,510bd9070fbbe7cf933010140f76ea87882586f01f1d8b13003d5f4a9809ff58,Warning	Simulation second 4169.0: After 45.0 seconds of waiting for lane change the vehicle 21790 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21790,lane_change_removal,4169.0,45.0,21790,1124,1,66,2652.5,outside,False,True
1062,214349,9ea8ccc1bf0438ad0066320850d21d6f46acf16ae743c59f68b02416874be452,Warning	Simulation second 4173.0: After 45.0 seconds of waiting for lane change the vehicle 25248 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 25248,lane_change_removal,4173.0,45.0,25248,1159,1,310,93.3,outside,False,False
1063,214601,f56ed4a11333169535856061d4dee0a2c7a2f41f8c2c583b7482f9a708791d8a,Warning	Simulation second 4177.0: After 45.0 seconds of waiting for lane change the vehicle 22557 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 22557,lane_change_removal,4177.0,45.0,22557,1119,1,40,1250.7,inside,False,False
1066,215254,cb0dfff27b1395734d13e89f7c0511431fd50f25b5a5d65ab0d66b0275e20cca,Warning	Simulation second 4180.0: After 45.0 seconds of waiting for lane change the vehicle 28347 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 28347,lane_change_removal,4180.0,45.0,28347,1134,3,70,175.1,inside,False,False
1067,215506,bf15726fdec5023c8e9e9ded7ffe1603f54c309666ecbf84095fa46f0ace4a60,Warning	Simulation second 4210.0: After 45.0 seconds of waiting for lane change the vehicle 22792 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 22792,lane_change_removal,4210.0,45.0,22792,1135,2,121,220.5,inside,False,False
1070,216135,60c72dd6e5a100aa4bf90da8097df6f907648afa91343a5d25fb92c5ef012e4d,Warning	Simulation second 4214.0: After 45.0 seconds of waiting for lane change the vehicle 24355 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 24355,lane_change_removal,4214.0,45.0,24355,1159,1,310,85.8,outside,False,False
1071,216387,4d13ade25b18a4a35566c6f79bc1a07085b74252bdb4f891d230ab2dd1020be0,Warning	Simulation second 4218.0: After 45.0 seconds of waiting for lane change the vehicle 21846 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21846,lane_change_removal,4218.0,45.0,21846,1124,1,66,2652.5,outside,False,True
1075,217238,75c309d77b3e04875eefbe710476c377ecaa31098ebce8b12538dc2fbbb2adcc,Warning	Simulation second 4224.0: After 45.0 seconds of waiting for lane change the vehicle 24621 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 24621,lane_change_removal,4224.0,45.0,24621,1159,1,310,93.3,outside,False,False
1076,217490,49576604607567a46d94dab3351b0464ffe2fcaf96d851dae55637df1e337d7e,Warning	Simulation second 4225.0: After 45.0 seconds of waiting for lane change the vehicle 24438 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 24438,lane_change_removal,4225.0,45.0,24438,1113,3,329,108.0,inside,False,False
1082,218722,1d37818ff58384ab7e6f231a31f99c15cdc66aa017b4eaf4ef43be7c62eec94e,Warning	Simulation second 4261.0: After 45.0 seconds of waiting for lane change the vehicle 21470 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 21470,lane_change_removal,4261.0,45.0,21470,1135,2,121,220.5,inside,False,False
1084,219153,d139181d126d109152719883dd2a6b7c25c2dbf6ffd30dfdaec98247ab5d7555,Warning	Simulation second 4263.0: After 45.0 seconds of waiting for lane change the vehicle 24552 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 24552,lane_change_removal,4263.0,45.0,24552,1159,1,310,85.8,outside,False,False
1085,219405,7f80cf6394828f1e5f0594f807aa6f28a9626b2ad8b35781b94c9b7ebcdb1114,Warning	Simulation second 4267.0: After 45.0 seconds of waiting for lane change the vehicle 21826 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21826,lane_change_removal,4267.0,45.0,21826,1124,1,66,2652.5,outside,False,True
1086,219658,6c49392ee03759c3c06883960820f2280b2e7646c5e6b930bc37893ca53375fb,Warning	Simulation second 4267.0: After 45.0 seconds of waiting for lane change the vehicle 28551 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 28551,lane_change_removal,4267.0,45.0,28551,1134,3,70,175.1,inside,False,False
1087,219910,96c57192f02f4d2de0c4cb5c43eb84970194d77a3b43715fcf9da01511a67e27,Warning	Simulation second 4268.0: After 60.0 seconds of waiting for lane change the vehicle 17361 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 17361,lane_change_removal,4268.0,60.0,17361,1130,3,2,1994.9,inside,False,False
1088,220162,2fdcec677bfe8cabc2a6b4abacc42f894cec93f8228fa6e9cfe97b96320b8ff0,Warning	Simulation second 4274.0: After 45.0 seconds of waiting for lane change the vehicle 19263 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 19263,lane_change_removal,4274.0,45.0,19263,1113,3,329,108.0,inside,False,False
1089,220415,d197f5663d31fb4f5ba776130dcd41a257f7702d3a6d0f6ee8cd18f1d9486705,Warning	Simulation second 4274.0: After 45.0 seconds of waiting for lane change the vehicle 20513 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 20513,lane_change_removal,4274.0,45.0,20513,1119,1,40,1250.7,inside,False,False
1096,221824,b4a28ea664355b2b522ac93f991675ed386d74ca066eb75c5de63e231df7817c,Warning	Simulation second 4311.0: After 45.0 seconds of waiting for lane change the vehicle 26767 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26767,lane_change_removal,4311.0,45.0,26767,1159,1,310,85.8,outside,False,False
1100,222653,b327be2292d334e181082b0c8d76fca44269b40b5c9134b364e0556826760f7f,Warning	Simulation second 4316.0: After 45.0 seconds of waiting for lane change the vehicle 21992 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21992,lane_change_removal,4316.0,45.0,21992,1124,1,66,2652.5,outside,False,True
1107,224043,b272bff63aaa170eab428947f35d6b3cd9eebd02ea7beb535293e7d29fc22478,Warning	Simulation second 4329.0: After 45.0 seconds of waiting for lane change the vehicle 28618 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 28618,lane_change_removal,4329.0,45.0,28618,1134,3,70,175.1,inside,False,False
1114,225369,ceef04f620e60cd2d8cd3a20dfbd67cff32cdb75bc6c9d5848c96a055d09a34d,Warning	Simulation second 4337.0: After 45.0 seconds of waiting for lane change the vehicle 24564 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 24564,lane_change_removal,4337.0,45.0,24564,1113,3,329,113.0,inside,False,False
1117,226020,4b8119753d99dc0fbb8399af28968d6e8e10915ef9eccc69bc70e5ec3c14ddf7,Warning	Simulation second 4338.0: After 45.0 seconds of waiting for lane change the vehicle 25654 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 25654,lane_change_removal,4338.0,45.0,25654,1119,1,40,1250.7,inside,False,False
1119,226474,a75d0308dd34268a2d5e54c8966ce72bd21201d578db500ff27f64016999587d,Warning	Simulation second 4340.0: After 45.0 seconds of waiting for lane change the vehicle 18955 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 18955,lane_change_removal,4340.0,45.0,18955,1113,3,329,108.0,inside,False,False
1120,226727,521ed13a5342c26fac57f3ba344efba761ce8afe7f49ef48d831229b27580903,Warning	Simulation second 4341.0: After 45.0 seconds of waiting for lane change the vehicle 28596 (on Static Vehicle Route 1092 - 3: 우) was removed from link 1210021904 at position 138.1.	Network object type: Vehicle	Network object keys: 28596,lane_change_removal,4341.0,45.0,28596,1092,3,1210021904,138.1,outside,False,False
1122,227191,35b6c0ab9dade6f91997f94256514a0836c606966fcda128fefdd9f7d21f9052,Warning	Simulation second 4359.0: After 45.0 seconds of waiting for lane change the vehicle 26845 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26845,lane_change_removal,4359.0,45.0,26845,1159,1,310,85.8,outside,False,False
1127,228221,ded88cf98e8497c76658de4385b67c5987a1e81839facecd016dc8185e21305e,Warning	Simulation second 4374.0: After 45.0 seconds of waiting for lane change the vehicle 27494 (on Static Vehicle Route 1154 - 3) was removed from link 108 at position 472.5.	Network object type: Vehicle	Network object keys: 27494,lane_change_removal,4374.0,45.0,27494,1154,3,108,472.5,outside,False,False
1130,228874,b826233b5a6efd229eef5efef0a1dae10af8c31149cf834f2eb02d3caafac2d4,Warning	Simulation second 4386.0: After 45.0 seconds of waiting for lane change the vehicle 23234 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 23234,lane_change_removal,4386.0,45.0,23234,1135,4,68,109.9,inside,False,False
1131,229126,8ed9aa8621f68754fe42cdc303a34314e54225837ba70344c6db5f0b27c844b9,Warning	Simulation second 4387.0: After 45.0 seconds of waiting for lane change the vehicle 22245 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22245,lane_change_removal,4387.0,45.0,22245,1124,1,66,2652.5,outside,False,True
1132,229379,6096dd4f37babea0825373e8d64a2653784c213beba78872ab476957d744e38d,Warning	Simulation second 4394.0: After 45.0 seconds of waiting for lane change the vehicle 14543 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 14543,lane_change_removal,4394.0,45.0,14543,1113,3,329,113.0,inside,False,False
1138,230609,958641242a121780a91df94e5fdb30ac264c5b4329c0172bbb6d7b5cb9ceb20b,Warning	Simulation second 4425.0: After 45.0 seconds of waiting for lane change the vehicle 26788 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26788,lane_change_removal,4425.0,45.0,26788,1159,1,310,85.8,outside,False,False
1141,231213,9af9c95d3461fbb9e9e7ee725ad05d56bccdfd64952cb133af32d9f0d4228e80,Warning	Simulation second 4435.0: After 45.0 seconds of waiting for lane change the vehicle 21774 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 21774,lane_change_removal,4435.0,45.0,21774,1135,4,68,109.9,inside,False,False
1142,231465,9222a6aa0673f5fc1e3beda848bd733e39d7f1fb1801e78bb134f20acde99c8e,Warning	Simulation second 4436.0: After 45.0 seconds of waiting for lane change the vehicle 22266 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22266,lane_change_removal,4436.0,45.0,22266,1124,1,66,2652.5,outside,False,True
1144,231918,bb17d48664762e4c74ac586dfe42826df2148ab1e44571facdab4701447aacbd,Warning	Simulation second 4442.0: After 45.0 seconds of waiting for lane change the vehicle 19182 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 19182,lane_change_removal,4442.0,45.0,19182,1113,3,329,113.0,inside,False,False
1148,232746,cab60e551f8ca7bc0b7dd0a52892f2b912e9f68cb8e3b6d4c01aef5d6aecd395,Warning	Simulation second 4462.0: After 45.0 seconds of waiting for lane change the vehicle 29371 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 29371,lane_change_removal,4462.0,45.0,29371,1134,3,70,175.1,inside,False,False
1151,233398,6cab16e9d0cebca315dd295753d13e86b9961b33c82b53ec279336bbd8934876,Warning	Simulation second 4465.0: After 45.0 seconds of waiting for lane change the vehicle 28836 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 28836,lane_change_removal,4465.0,45.0,28836,1135,2,121,220.5,inside,False,False
1159,235063,5f00a6f708fa1d8090e3f870955930e75dbd6609b90b344fbf1d1ce5df255a91,Warning	Simulation second 4474.0: After 45.0 seconds of waiting for lane change the vehicle 27254 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27254,lane_change_removal,4474.0,45.0,27254,1159,1,310,85.8,outside,False,False
1164,236091,214d24391845a3670fad81aceb8bb8f093a93dec98fbefb8cdd27c9e190ef0ce,Warning	Simulation second 4485.0: After 45.0 seconds of waiting for lane change the vehicle 18040 (on Static Vehicle Route 1135 - 4) was removed from link 68 at position 109.9.	Network object type: Vehicle	Network object keys: 18040,lane_change_removal,4485.0,45.0,18040,1135,4,68,109.9,inside,False,False
1174,237897,02a30cad2bcbe3e1339d3c97cc4589833142f1c2d4e4f82a494feeb40d831e92,Warning	Simulation second 4499.0: After 45.0 seconds of waiting for lane change the vehicle 28073 (on Static Vehicle Route 1123 - 1) was removed from link 52 at position 393.8.	Network object type: Vehicle	Network object keys: 28073,lane_change_removal,4499.0,45.0,28073,1123,1,52,393.8,inside,False,False
1181,239124,a3951540164d39624f78959c6d0ec549b11bc2e03ee5079a293e2732c90f7252,Warning	Simulation second 4508.0: After 60.0 seconds of waiting for lane change the vehicle 14511 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 14511,lane_change_removal,4508.0,60.0,14511,1130,3,2,1999.9,inside,False,False
1182,239376,5461bff311b7575f8958d6051cf3ad7519721083156fce3f28cb34c4786f7a82,Warning	Simulation second 4522.0: After 45.0 seconds of waiting for lane change the vehicle 27241 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27241,lane_change_removal,4522.0,45.0,27241,1159,1,310,85.8,outside,False,False
1183,239628,d9ed4d3c4d1c5d32b67fe4c82749d85331a2b96bdccc54af0564aa693be96955,Warning	Simulation second 4533.0: After 45.0 seconds of waiting for lane change the vehicle 28579 (on Static Vehicle Route 1156 - 3) was removed from link 107 at position 468.3.	Network object type: Vehicle	Network object keys: 28579,lane_change_removal,4533.0,45.0,28579,1156,3,107,468.3,outside,False,False
1184,239881,0db8f1cb2af880c6c1d905d316621700931ec7d2c91fd1cded6493b3b79e3754,Warning	Simulation second 4538.0: After 45.0 seconds of waiting for lane change the vehicle 22167 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22167,lane_change_removal,4538.0,45.0,22167,1124,1,66,2652.5,outside,False,True
1187,240535,68f8b48ab1a47b025340cec1efd6e93f63737b85d05932da76c29799b4406115,Warning	Simulation second 4541.0: After 45.0 seconds of waiting for lane change the vehicle 29894 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 29894,lane_change_removal,4541.0,45.0,29894,1134,3,70,175.1,inside,False,False
1190,241186,ca3e8e0fecd0f8a974f9dfe1509ab682406df61a0e6034f08e1c9a5a593eb9f0,Warning	Simulation second 4557.0: After 45.0 seconds of waiting for lane change the vehicle 28408 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 28408,lane_change_removal,4557.0,45.0,28408,1119,1,40,1250.7,inside,False,False
1191,241439,d5b8c96c0bd33e011bc85cceda782587dba036b042ee89a889c64c3e05d4f676,Warning	Simulation second 4571.0: After 45.0 seconds of waiting for lane change the vehicle 27088 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27088,lane_change_removal,4571.0,45.0,27088,1159,1,310,85.8,outside,False,False
1197,242527,c7312dd7ddfe6bafa39031e376390c713cb061c346bf4052500705871ea241f0,Warning	Simulation second 4583.0: After 45.0 seconds of waiting for lane change the vehicle 30528 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 30528,lane_change_removal,4583.0,45.0,30528,1134,1,69,1735.5,inside,False,True
1198,242780,40310480897b9771aebf066c3b9b2476921877fb4082e043bcd824e943228af3,Warning	Simulation second 4588.0: After 45.0 seconds of waiting for lane change the vehicle 22437 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 22437,lane_change_removal,4588.0,45.0,22437,1124,1,66,2652.5,outside,False,True
1199,243033,df2c32382a3ea41a89ed376d27746c0244cf1ba7f804ee85d5effde4135cb028,Warning	Simulation second 4589.0: After 45.0 seconds of waiting for lane change the vehicle 16790 (on Static Vehicle Route 23 - 2: 직) was removed from link 259 at position 3.6.	Network object type: Vehicle	Network object keys: 16790,lane_change_removal,4589.0,45.0,16790,23,2,259,3.6,inside,False,False
1200,243286,aeac6bf2324dfc1fe7b0aff73d72cbc5786149a4fedd1e29b5e341281f97e438,Warning	Simulation second 4590.0: After 45.0 seconds of waiting for lane change the vehicle 16906 (on Static Vehicle Route 1126 - 1) was removed from link 71 at position 73.4.	Network object type: Vehicle	Network object keys: 16906,lane_change_removal,4590.0,45.0,16906,1126,1,71,73.4,inside,False,False
1211,245306,add8587becf7b51e11eda051f4ffd9b6db50c0b95d2b77d195d4671d0a700b2f,Warning	Simulation second 4622.0: After 45.0 seconds of waiting for lane change the vehicle 29496 (on Static Vehicle Route 1151 - 1) was removed from link 99 at position 343.0.	Network object type: Vehicle	Network object keys: 29496,lane_change_removal,4622.0,45.0,29496,1151,1,99,343.0,outside,False,True
1212,245558,f1f515bb577c6b8ed8515a9f71a64993e67de73860eb92ba08e84a31d59c40fa,Warning	Simulation second 4623.0: After 45.0 seconds of waiting for lane change the vehicle 27067 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 27067,lane_change_removal,4623.0,45.0,27067,1159,1,310,93.3,outside,False,False
1215,246168,b7bed65c24b41492cc0a2b51a0ed4a3a35da04a25d078372b1fc8bf8f71e4ddf,Warning	Simulation second 4628.0: After 45.0 seconds of waiting for lane change the vehicle 29985 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 29985,lane_change_removal,4628.0,45.0,29985,1134,3,70,175.1,inside,False,False
1216,246420,1d90cd3e03cead18edf734c851449ba434830cf108610f9c4d8f4b962c3e8d24,Warning	Simulation second 4631.0: After 45.0 seconds of waiting for lane change the vehicle 14370 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 14370,lane_change_removal,4631.0,45.0,14370,1135,2,121,220.5,inside,False,False
1223,247725,af55dd12079011f0940bd208464fa306c3512ddd61fc9537d1aac48c9faed9c6,Warning	Simulation second 4657.0: After 45.0 seconds of waiting for lane change the vehicle 30822 (on Static Vehicle Route 1134 - 1) was removed from link 69 at position 1735.5.	Network object type: Vehicle	Network object keys: 30822,lane_change_removal,4657.0,45.0,30822,1134,1,69,1735.5,inside,False,True
1226,248378,a973442d2ebe3670cfecffe306e0c3003a960915c8d934812aad0d84a3b7e779,Warning	Simulation second 4671.0: After 45.0 seconds of waiting for lane change the vehicle 26025 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 26025,lane_change_removal,4671.0,45.0,26025,1159,1,310,93.3,outside,False,False
1227,248630,68b87639c533f7b02acaa0fc47cefa589fcf7a302740a7f6e3a2799f3897857b,Warning	Simulation second 4671.0: After 45.0 seconds of waiting for lane change the vehicle 29517 (on Static Vehicle Route 1151 - 1) was removed from link 99 at position 343.0.	Network object type: Vehicle	Network object keys: 29517,lane_change_removal,4671.0,45.0,29517,1151,1,99,343.0,outside,False,True
1228,248882,0b19fbdaa21f45975804862ffc22f8a7c1a7ff43736bfba46fc601569821b2c3,Warning	Simulation second 4676.0: After 45.0 seconds of waiting for lane change the vehicle 21531 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 21531,lane_change_removal,4676.0,45.0,21531,1159,1,310,85.8,outside,False,False
1229,249134,9f0b00347ad2f006af77313762681580c7847c654ec4932b6cf73a8c2a3d9372,Warning	Simulation second 4676.0: After 45.0 seconds of waiting for lane change the vehicle 30176 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 30176,lane_change_removal,4676.0,45.0,30176,1134,3,70,175.1,inside,False,False
1230,249386,2017c204b77c8b0c15a0c6da8ff033bc66497d37438352d2fb360298897ee271,Warning	Simulation second 4679.0: After 45.0 seconds of waiting for lane change the vehicle 20425 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 20425,lane_change_removal,4679.0,45.0,20425,1135,2,121,220.5,inside,False,False
