line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
1178,242624,77a83e6f6206330353dad951800e73dbc4dc489dee614c424531480a41ae12a7,Warning	Simulation second 4371.0: After 45.0 seconds of waiting for lane change the vehicle 26754 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 26754,lane_change_removal,4371.0,45.0,26754,1159,1,310,93.3,outside,False,False
1180,243052,90da783805971d294341ee356b34b9b192fb5a1b5587da2cd5ecbe06e5a1d478,Warning	Simulation second 4378.0: After 45.0 seconds of waiting for lane change the vehicle 28036 (on Static Vehicle Route 1143 - 3) was removed from link 84 at position 36.1.	Network object type: Vehicle	Network object keys: 28036,lane_change_removal,4378.0,45.0,28036,1143,3,84,36.1,outside,False,False
1185,244080,53a7d1512fb0bcf58e83116b964e4dc7c18d3bbdd5ee42652110243f65a606e0,Warning	Simulation second 4393.0: After 45.0 seconds of waiting for lane change the vehicle 15121 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15121,lane_change_removal,4393.0,45.0,15121,1113,3,329,103.0,inside,False,False
1189,244956,5b3f050c5ac9d30832a8f4b38ba650974ed6c5c3a75583ec697b182082df1f9f,Warning	Simulation second 4397.0: After 45.0 seconds of waiting for lane change the vehicle 12667 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12667,lane_change_removal,4397.0,45.0,12667,1113,3,329,108.0,inside,False,False
1190,245209,a4c296e4aebd0aed5afeda31c058e5058aa60852e35880a5be56297bc00c6900,Warning	Simulation second 4397.0: After 45.0 seconds of waiting for lane change the vehicle 7137 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 7137,lane_change_removal,4397.0,45.0,7137,1113,3,329,113.0,inside,False,False
1194,246060,eb447f4e6425ad243a1556eefb7bdfaecf0c416813769e740e5c51fea23d2b60,Warning	Simulation second 4403.0: After 45.0 seconds of waiting for lane change the vehicle 20614 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20614,lane_change_removal,4403.0,45.0,20614,1124,1,66,2652.5,outside,False,True
1195,246313,62de12558524799d718337ad51ae0b1c32287cd286cd9ae294e43f5fbe35984f,Warning	Simulation second 4405.0: After 45.0 seconds of waiting for lane change the vehicle 28871 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 28871,lane_change_removal,4405.0,45.0,28871,1124,1,66,2647.5,outside,False,True
1206,248442,bd365011c6417907e32d7e4761cb206455cd09cf4b4d2679c5a240dc06fe34f5,Warning	Simulation second 4442.0: After 45.0 seconds of waiting for lane change the vehicle 26094 (on Static Vehicle Route 1113 - 1) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 26094,lane_change_removal,4442.0,45.0,26094,1113,1,321,90.3,inside,False,False
1207,248694,930e6399c283c210fb7294323f89729a9671edc19cb53bb79bbd01acad87b77a,Warning	Simulation second 4445.0: After 45.0 seconds of waiting for lane change the vehicle 16023 (on Static Vehicle Route 1113 - 1) was removed from link 329 at position 110.5.	Network object type: Vehicle	Network object keys: 16023,lane_change_removal,4445.0,45.0,16023,1113,1,329,110.5,inside,False,False
1208,248947,5c26bd574504dd274b3eaeea17c96341af41408fe792a826f9b514d85eb5437c,Warning	Simulation second 4447.0: After 45.0 seconds of waiting for lane change the vehicle 11028 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 11028,lane_change_removal,4447.0,45.0,11028,1113,3,329,113.0,inside,False,False
1212,249638,93ac54f08198bcadb999c9288b02e54734676ef6bfbd1c7673d1c5fc8bccca4a,Warning	Simulation second 4449.0: After 45.0 seconds of waiting for lane change the vehicle 12601 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12601,lane_change_removal,4449.0,45.0,12601,1113,3,329,108.0,inside,False,False
1215,250271,ac0535867684d3f8cc8cc3ebe6cd4b80116e12f936b3ab809fd01fda10d439ea,Warning	Simulation second 4452.0: After 45.0 seconds of waiting for lane change the vehicle 20667 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20667,lane_change_removal,4452.0,45.0,20667,1124,1,66,2652.5,outside,False,True
1217,250725,4df10c3814383eed6a9ef611dc1743db640ea944768286207c5895fd21da8c40,Warning	Simulation second 4472.0: After 45.0 seconds of waiting for lane change the vehicle 29696 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 29696,lane_change_removal,4472.0,45.0,29696,1124,1,66,2647.5,outside,False,True
1218,250978,ef9f399a63fd5d1101a8977e272824bd889948188a0f8387bfde54ba5a1e4113,Warning	Simulation second 4475.0: After 45.0 seconds of waiting for lane change the vehicle 6152 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 6152,lane_change_removal,4475.0,45.0,6152,1159,1,310,93.3,outside,False,False
1226,252653,803690a3486c3628f1afac5dbf70e8ad55cf8a4e736d765c99fbf0e517e7bbcf,Warning	Simulation second 4491.0: After 45.0 seconds of waiting for lane change the vehicle 23191 (on Static Vehicle Route 1113 - 3) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 23191,lane_change_removal,4491.0,45.0,23191,1113,3,321,90.3,inside,False,False
1227,252905,11d3823f2adc85ef2338ad0e81d1020942d8abdd309bc88c061353eb9a409b05,Warning	Simulation second 4498.0: After 45.0 seconds of waiting for lane change the vehicle 12734 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12734,lane_change_removal,4498.0,45.0,12734,1113,3,329,108.0,inside,False,False
1228,253158,48415b4986f529aec9aa3f9c830e154ec6f1c9b1c1b867c1968b9cb1bfb46914,Warning	Simulation second 4501.0: After 45.0 seconds of waiting for lane change the vehicle 21097 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21097,lane_change_removal,4501.0,45.0,21097,1124,1,66,2652.5,outside,False,True
1231,253810,17cbb68e76b369b766638fb8e8615fed10e75a04ed03b8bf315d8a79402ad887,Warning	Simulation second 4521.0: After 45.0 seconds of waiting for lane change the vehicle 29748 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 29748,lane_change_removal,4521.0,45.0,29748,1124,1,66,2647.5,outside,False,True
1233,254262,42db60af7e6d9e9bd9d3a7761b5325a9f9ff0c7ec75b09cd08f7574c2d041331,Warning	Simulation second 4523.0: After 45.0 seconds of waiting for lane change the vehicle 27671 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 27671,lane_change_removal,4523.0,45.0,27671,1159,1,310,93.3,outside,False,False
1235,254658,1c3f899d929f373ca27cfd2e13ee58fb1f3a4b108e9e2bff58c48e10d79a4fa3,Warning	Simulation second 4528.0: After 45.0 seconds of waiting for lane change the vehicle 24211 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 24211,lane_change_removal,4528.0,45.0,24211,1159,1,310,85.8,outside,False,False
1237,255087,62c31deee9dc6c1ebbcd0e1b02f1b0f60fc739a614958506dd88e294a46719a3,Warning	Simulation second 4534.0: After 60.0 seconds of waiting for lane change the vehicle 22289 (on Static Vehicle Route 1131 - 2) was removed from link 2 at position 4084.8.	Network object type: Vehicle	Network object keys: 22289,lane_change_removal,4534.0,60.0,22289,1131,2,2,4084.8,inside,False,False
1242,256185,405efd7994b198959725fc799971bc66be7012a9912d8c5fb3520dcde649b6de,Warning	Simulation second 4547.0: After 45.0 seconds of waiting for lane change the vehicle 15653 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 15653,lane_change_removal,4547.0,45.0,15653,1113,3,329,108.0,inside,False,False
1243,256438,cd10237cf826059e65481f5e295fc620651ed113a249ba4159172626967970c2,Warning	Simulation second 4549.0: After 45.0 seconds of waiting for lane change the vehicle 21194 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21194,lane_change_removal,4549.0,45.0,21194,1124,1,66,2652.5,outside,False,True
1248,257538,8766b2d981a69c2e208a883094b83c5c2dc06320509c9e1e9f9a1f6cc772bb83,Warning	Simulation second 4570.0: After 45.0 seconds of waiting for lane change the vehicle 29827 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 29827,lane_change_removal,4570.0,45.0,29827,1124,1,66,2647.5,outside,False,True
1260,259836,112a70bcc63b209cc08effc265031e5aa949564d637589bead748b1391ea204c,Warning	Simulation second 4619.0: After 45.0 seconds of waiting for lane change the vehicle 29876 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 29876,lane_change_removal,4619.0,45.0,29876,1124,1,66,2647.5,outside,False,True
1261,260089,5670649047876f89eeab5eaf2a2b36f8f322ebfc987d7b6882e42a73af5fd50d,Warning	Simulation second 4621.0: After 45.0 seconds of waiting for lane change the vehicle 6518 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 110.6.	Network object type: Vehicle	Network object keys: 6518,lane_change_removal,4621.0,45.0,6518,1113,3,329,110.6,inside,False,False
1262,260340,da8659bf3ebb6e223a4e93cda468de748946173a26f41f257f6b2cc46669d3c9,Warning	Simulation second 4624.0: After 45.0 seconds of waiting for lane change the vehicle 21466 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21466,lane_change_removal,4624.0,45.0,21466,1124,1,66,2652.5,outside,False,True
1268,261389,e8307eff01222f4d28392f66624c101c2517cdd4328a23822130f333b8695dd3,Warning	Simulation second 4629.0: After 45.0 seconds of waiting for lane change the vehicle 28880 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 28880,lane_change_removal,4629.0,45.0,28880,1159,1,310,93.3,outside,False,False
1271,261999,f48057e7592f7b9c1e4dae649ae22b3b17a92adc02c8791d9ce56679f11aa0a6,Warning	Simulation second 4632.0: After 45.0 seconds of waiting for lane change the vehicle 15702 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15702,lane_change_removal,4632.0,45.0,15702,1113,3,329,103.0,inside,False,False
1277,263206,27c33c3d9a27b6a484834b093ef05a0db6f4cdd4f9c8aadf1339619df7a198bb,Warning	Simulation second 4658.0: After 45.0 seconds of waiting for lane change the vehicle 29775 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 29775,lane_change_removal,4658.0,45.0,29775,1159,1,310,85.8,outside,False,False
1279,263634,e1e06fe2313229e6f69fc8cd1deaa96a1d94f5ed894ce38f041915252833ccfa,Warning	Simulation second 4668.0: After 45.0 seconds of waiting for lane change the vehicle 30104 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30104,lane_change_removal,4668.0,45.0,30104,1124,1,66,2647.5,outside,False,True
1281,264087,b51d7fa639034ef5a69964ea7ce9f6bf6463c5f49be17eb1405fda8e1d6c2d20,Warning	Simulation second 4673.0: After 45.0 seconds of waiting for lane change the vehicle 21465 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21465,lane_change_removal,4673.0,45.0,21465,1124,1,66,2652.5,outside,False,True
1282,264340,bca30abde0db810a0c3f6ae983d45f513ed5d119824217f1bdd54ce11efdfbdc,Warning	Simulation second 4674.0: After 45.0 seconds of waiting for lane change the vehicle 12828 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12828,lane_change_removal,4674.0,45.0,12828,1113,3,329,108.0,inside,False,False
1286,265170,a33337c9bc532d1a1ceb6bd61b325fe715f65897c5fe2b3626976a52fa49ba16,Warning	Simulation second 4678.0: After 45.0 seconds of waiting for lane change the vehicle 27751 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 27751,lane_change_removal,4678.0,45.0,27751,1159,1,310,93.3,outside,False,False
1287,265422,b9f0cbb41c98c806b285a532621cd3c25c9e22c153c7f957396b85cfe529174c,Warning	Simulation second 4680.0: After 45.0 seconds of waiting for lane change the vehicle 15260 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15260,lane_change_removal,4680.0,45.0,15260,1113,3,329,103.0,inside,False,False
1292,266455,28adca8267445bf4128bcc540ea58218dd676093ba17e7adf44b4781ecba3915,Warning	Simulation second 4699.0: After 45.0 seconds of waiting for lane change the vehicle 11097 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 11097,lane_change_removal,4699.0,45.0,11097,1113,3,329,113.0,inside,False,False
1294,266908,0239c64e1a29305c1b45be9f79b4df3c68e4d0dba3f97f392d2b2da100dd06f3,Warning	Simulation second 4707.0: After 45.0 seconds of waiting for lane change the vehicle 29720 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 29720,lane_change_removal,4707.0,45.0,29720,1159,1,310,85.8,outside,False,False
1297,267564,c85b5b30bf726c2e7fbad32823e2065b20b3892470031560072e7947c851a285,Warning	Simulation second 4721.0: After 45.0 seconds of waiting for lane change the vehicle 30186 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 30186,lane_change_removal,4721.0,45.0,30186,1124,1,66,2652.5,outside,False,True
1298,267817,b9b035178331993d8e237e7db2e7573ba3698f1a45d3394b9fa255c68ee6f2db,Warning	Simulation second 4723.0: After 45.0 seconds of waiting for lane change the vehicle 30228 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30228,lane_change_removal,4723.0,45.0,30228,1124,1,66,2647.5,outside,False,True
1306,269355,83173877148d34b2d87c98c594be7d1427e2a64f64de30d9e15b975a8d06cb91,Warning	Simulation second 4749.0: After 45.0 seconds of waiting for lane change the vehicle 11572 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 11572,lane_change_removal,4749.0,45.0,11572,1113,3,329,113.0,inside,False,False
1307,269608,c846953c61ba142ac9228d309593c2bb41b2df45aaadd98b07532a3712e83e1f,Warning	Simulation second 4751.0: After 45.0 seconds of waiting for lane change the vehicle 23364 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 23364,lane_change_removal,4751.0,45.0,23364,1113,3,329,103.0,inside,False,False
1310,270265,6a9ffd67b6b1612378474bc4a840ebab8418d716557c7b6fe673e8fc7bbb67af,Warning	Simulation second 4771.0: After 45.0 seconds of waiting for lane change the vehicle 29844 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 29844,lane_change_removal,4771.0,45.0,29844,1159,1,310,93.3,outside,False,False
1311,270517,047bd598ae4de0ab48572be4dab3bb240ba0a5cc8f2f015d84623066dd0a1089,Warning	Simulation second 4771.0: After 45.0 seconds of waiting for lane change the vehicle 30365 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30365,lane_change_removal,4771.0,45.0,30365,1124,1,66,2647.5,outside,False,True
1313,270971,044604fe1ef11b19e62297f3c9613c33ade3635a8c0215752d90c4aea2c48f4c,Warning	Simulation second 4774.0: After 45.0 seconds of waiting for lane change the vehicle 21754 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21754,lane_change_removal,4774.0,45.0,21754,1124,1,66,2652.5,outside,False,True
1320,272199,86e08d807e28162eed0063488e797149345f1747d69ee420a1a2a904ee39f988,Warning	Simulation second 4781.0: After 45.0 seconds of waiting for lane change the vehicle 7216 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 7216,lane_change_removal,4781.0,45.0,7216,1113,3,329,108.0,inside,False,False
1327,273485,4ed5e76c8d6ad049f4921a6a51fb54ff27e231edb7bb22e03f1e9c58304562c5,Warning	Simulation second 4798.0: After 45.0 seconds of waiting for lane change the vehicle 16043 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 16043,lane_change_removal,4798.0,45.0,16043,1113,3,329,113.0,inside,False,False
1328,273738,ae16f85d469df49a90bc380abae1b63156129e710b4ee384ce9d0fb75894285c,Warning	Simulation second 4800.0: After 45.0 seconds of waiting for lane change the vehicle 20617 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 20617,lane_change_removal,4800.0,45.0,20617,1113,3,329,103.0,inside,False,False
1329,273991,9db63806e58ff9c6f07e4084fae535657af982a39d8385eefbc3645f46bfa98b,Warning	Simulation second 4808.0: After 45.0 seconds of waiting for lane change the vehicle 26410 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 26410,lane_change_removal,4808.0,45.0,26410,1119,1,40,1250.7,inside,False,False
1332,274644,428148878bc640f042fedc8f5fbc6ae4f5e5dbf5f00a87c8c9c050cc3956449a,Warning	Simulation second 4819.0: After 45.0 seconds of waiting for lane change the vehicle 29736 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 29736,lane_change_removal,4819.0,45.0,29736,1159,1,310,93.3,outside,False,False
1333,274896,c5face4deadff67a97596760c0085eaa8b40a342762df20738e78fbc24b7648f,Warning	Simulation second 4819.0: After 45.0 seconds of waiting for lane change the vehicle 30451 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30451,lane_change_removal,4819.0,45.0,30451,1124,1,66,2647.5,outside,False,True
1334,275149,ca0c512ca999179039610f31e573716adc633034ec45b91e8c46e8abc46f25fb,Warning	Simulation second 4823.0: After 45.0 seconds of waiting for lane change the vehicle 21510 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21510,lane_change_removal,4823.0,45.0,21510,1124,1,66,2652.5,outside,False,True
1335,275402,69e0cc57e06feadefb5dc726d70bc3e5ff7704fa38279f1bdd13abc4a0bcd39a,Warning	Simulation second 4824.0: After 45.0 seconds of waiting for lane change the vehicle 30746 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 30746,lane_change_removal,4824.0,45.0,30746,1159,1,310,85.8,outside,False,False
1341,276468,28228623e73cdb83108903ded7bd96aaf63b4829b33535965cf8ff198cae757d,Warning	Simulation second 4830.0: After 45.0 seconds of waiting for lane change the vehicle 16206 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 16206,lane_change_removal,4830.0,45.0,16206,1113,3,329,108.0,inside,False,False
1346,277521,0c4b6f5988bc6506119c2628293dfde61b85e2ee31ac6fc59bbc6e473573dd9c,Warning	Simulation second 4847.0: After 45.0 seconds of waiting for lane change the vehicle 15841 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 15841,lane_change_removal,4847.0,45.0,15841,1113,3,329,113.0,inside,False,False
1350,278351,fe0dea6b81336c94dd1b2d834f8933fddea62f966988d0062e7330302ca8f26f,Warning	Simulation second 4873.0: After 45.0 seconds of waiting for lane change the vehicle 30459 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30459,lane_change_removal,4873.0,45.0,30459,1124,1,66,2647.5,outside,False,True
1351,278604,c7e5471d58f64e8e057d77ef73cbcce982c951a53096e3ddb323705175340bb8,Warning	Simulation second 4878.0: After 45.0 seconds of waiting for lane change the vehicle 18733 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 18733,lane_change_removal,4878.0,45.0,18733,1113,3,329,108.0,inside,False,False
1354,279255,2f7fdbd0b5285b990589444d623ff53fdcce0f7d1f19f76065b392af48c1e2dd,Warning	Simulation second 4880.0: After 45.0 seconds of waiting for lane change the vehicle 22538 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 22538,lane_change_removal,4880.0,45.0,22538,1113,3,329,103.0,inside,False,False
1358,280044,c1617f0b7fb96707e343053e4595fee26fe3df917f4dc654808f1d1924f7f230,Warning	Simulation second 4896.0: After 45.0 seconds of waiting for lane change the vehicle 12067 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 12067,lane_change_removal,4896.0,45.0,12067,1113,3,329,113.0,inside,False,False
1365,281430,0d576f6096fcdb7a9bee74e3e54f326aed9e07937399e39a90994a0bacceb097,Warning	Simulation second 4918.0: After 45.0 seconds of waiting for lane change the vehicle 21516 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 21516,lane_change_removal,4918.0,45.0,21516,1124,1,66,2652.5,outside,False,True
1367,281859,db9581a62872d00c54c6223b893f4a89ca07c3f507bed103898dcaf7f5c26153,Warning	Simulation second 4921.0: After 45.0 seconds of waiting for lane change the vehicle 30890 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 30890,lane_change_removal,4921.0,45.0,30890,1159,1,310,93.3,outside,False,False
1371,282714,f5a300aa628fc00c6e48db1954cf87efdd31a4136e4820350a81fdfa34fbb4fc,Warning	Simulation second 4929.0: After 45.0 seconds of waiting for lane change the vehicle 11702 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 11702,lane_change_removal,4929.0,45.0,11702,1113,3,329,108.0,inside,False,False
1374,283365,a7116645508c081041a5227ce4061ac49a638b6cd1e1f37cc99f3dc20111dcca,Warning	Simulation second 4934.0: After 45.0 seconds of waiting for lane change the vehicle 19848 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 19848,lane_change_removal,4934.0,45.0,19848,1113,3,329,103.0,inside,False,False
1379,284283,15a3cf63c9ae6dc555043f5905853e8b142b88c89c4e05cfbcbce99b78970c50,Warning	Simulation second 4966.0: After 45.0 seconds of waiting for lane change the vehicle 30700 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 30700,lane_change_removal,4966.0,45.0,30700,1124,1,66,2652.5,outside,False,True
1380,284536,ffeee76a5843ce5f707fb70d31b7df84b5c04121d53efa0948644caa3d278c76,Warning	Simulation second 4968.0: After 45.0 seconds of waiting for lane change the vehicle 30970 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 30970,lane_change_removal,4968.0,45.0,30970,1124,1,66,2647.5,outside,False,True
1381,284789,2d24a73acc10c20cdec89a7e3aeaa9717b50fe8a75f34ca13e720f5553356578,Warning	Simulation second 4969.0: After 45.0 seconds of waiting for lane change the vehicle 30895 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 30895,lane_change_removal,4969.0,45.0,30895,1159,1,310,93.3,outside,False,False
1382,285041,d2d938c3e997f2362534a5dcc7b22ee9894239c1eadc9c5c920ce5a9422226ee,Warning	Simulation second 4970.0: After 45.0 seconds of waiting for lane change the vehicle 24267 (on Static Vehicle Route 1113 - 3) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 24267,lane_change_removal,4970.0,45.0,24267,1113,3,321,90.3,inside,False,False
1384,285470,19eb5adb91b4378659063d6963fb94a0162254906c5a37232ead8d75be23e6ae,Warning	Simulation second 4975.0: After 45.0 seconds of waiting for lane change the vehicle 26988 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26988,lane_change_removal,4975.0,45.0,26988,1159,1,310,85.8,outside,False,False
1386,285922,fd1f83603b00a8a43dc407313d40edd09be226d15dc1f00ea219cec70e0bf94d,Warning	Simulation second 4977.0: After 45.0 seconds of waiting for lane change the vehicle 15955 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 15955,lane_change_removal,4977.0,45.0,15955,1113,3,329,108.0,inside,False,False
1387,286175,94c4a4df53613ac0f5635a4c68289981b3b8f9c1cdc3467aa4a66583328e4bba,Warning	Simulation second 4984.0: After 45.0 seconds of waiting for lane change the vehicle 18670 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 18670,lane_change_removal,4984.0,45.0,18670,1113,3,329,103.0,inside,False,False
1388,286428,24e78bfcf0484929205a7da1eab91b6addad0569e12b9dea98d5e0c2093bece1,Warning	Simulation second 4993.0: After 45.0 seconds of waiting for lane change the vehicle 7126 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 7126,lane_change_removal,4993.0,45.0,7126,1113,3,329,113.0,inside,False,False
1393,287318,73930cad52610cdc37606829a5a33656ce045afa07f3fe85e711253c4cd2d3e8,Warning	Simulation second 5017.0: After 45.0 seconds of waiting for lane change the vehicle 31091 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 31091,lane_change_removal,5017.0,45.0,31091,1124,1,66,2647.5,outside,False,True
1394,287571,e23853004a05a9a019fda939038109aadae9587bb10c649bd06f69dd04a3d1fe,Warning	Simulation second 5017.0: After 45.0 seconds of waiting for lane change the vehicle 31833 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 31833,lane_change_removal,5017.0,45.0,31833,1159,1,310,93.3,outside,False,False
1395,287823,56861d7d76caa487f4f6772a73b89d7df98deaea17c9836670da3d8cdc66d173,Warning	Simulation second 5024.0: After 45.0 seconds of waiting for lane change the vehicle 27282 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 27282,lane_change_removal,5024.0,45.0,27282,1159,1,310,85.8,outside,False,False
1396,288075,438acd2ccdd95b175f70c5b0859e760479a25cb9eb8388ef7127e8874ac08b40,Warning	Simulation second 5026.0: After 45.0 seconds of waiting for lane change the vehicle 13024 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 13024,lane_change_removal,5026.0,45.0,13024,1113,3,329,108.0,inside,False,False
1397,288328,d2ac48902911abdbddb3868967c14bab5b618e89b1737c531836c5f8855d64e2,Warning	Simulation second 5042.0: After 45.0 seconds of waiting for lane change the vehicle 7523 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 7523,lane_change_removal,5042.0,45.0,7523,1113,3,329,113.0,inside,False,False
